timestamp,temperature,humidity,PM2.5,PM10,NO2,SO2,CO,AQI
2026-01-28 01:00:00,21.6,73.0,35.6,71.4,10.4,6.5,0.57,99
2026-01-28 02:00:00,19.6,85.0,10.3,71.8,11.7,8.9,0.66,58
2026-01-28 03:00:00,17.1,90.0,14.7,79.7,10.5,6.7,0.54,63
2026-01-28 04:00:00,19.3,76.0,10.7,79.5,12.2,5.7,0.55,60
2026-01-28 05:00:00,17.7,81.0,61.4,147.2,10.2,7.7,0.45,151
2026-01-28 06:00:00,22.1,75.0,19.4,67.0,10.1,7.8,0.56,64
2026-01-28 07:00:00,23.1,81.0,35.7,104.4,14.2,6.5,0.43,103
2026-01-28 08:00:00,21.1,77.0,27.7,40.6,24.2,3.7,1.08,81
2026-01-28 09:00:00,25.2,72.0,96.6,174.8,24.2,5.3,0.99,170
2026-01-28 10:00:00,30.8,64.0,27.7,49.5,26.1,4.1,0.98,86
2026-01-28 11:00:00,31.3,60.0,73.4,150.1,15.6,4.9,0.47,160
2026-01-28 12:00:00,34.2,55.0,15.3,39.7,17.2,6.2,0.39,59
2026-01-28 13:00:00,32.5,70.0,46.1,63.7,13.4,5.7,0.63,128
2026-01-28 14:00:00,32.5,66.0,16.1,54.1,12.5,3.0,0.55,500
2026-01-28 15:00:00,35.7,54.0,14.4,57.8,14.3,5.5,0.54,56
2026-01-28 16:00:00,35.1,62.0,47.2,84.4,15.1,4.4,0.55,134
2026-01-28 17:00:00,33.1,59.0,183.7,355.7,26.6,5.3,1.17,234
2026-01-28 18:00:00,34.3,63.0,34.6,57.8,27.0,5.9,1.21,100
2026-01-28 19:00:00,31.0,65.0,35.5,57.5,28.3,4.6,1.14,497
2026-01-28 20:00:00,30.8,69.0,33.5,65.8,30.6,6.1,1.07,100
2026-01-28 21:00:00,26.1,74.0,20.9,45.7,10.9,5.1,0.46,69
2026-01-28 22:00:00,24.7,79.0,12.0,25.5,8.3,4.7,0.45,497
2026-01-28 23:00:00,24.4,74.0,12.5,29.6,12.3,7.6,0.41,51
2026-01-29 00:00:00,21.5,76.0,59.1,94.0,13.2,7.5,0.35,157
2026-01-29 01:00:00,21.6,77.0,12.3,31.3,8.0,6.1,0.55,53
2026-01-29 02:00:00,18.8,85.0,33.7,59.9,14.4,7.2,0.44,96
2026-01-29 03:00:00,18.3,84.0,36.2,65.9,11.7,8.7,0.51,103
2026-01-29 04:00:00,21.0,78.0,12.4,52.4,9.3,6.3,0.52,55
2026-01-29 05:00:00,20.4,79.0,16.8,90.9,8.8,6.9,0.41,70
2026-01-29 06:00:00,21.9,70.0,11.6,52.3,12.6,8.3,0.42,48
2026-01-29 07:00:00,23.5,82.0,11.4,31.3,8.4,7.9,0.51,45
2026-01-29 08:00:00,23.4,82.0,154.1,242.1,26.1,5.8,0.93,202
2026-01-29 09:00:00,24.9,71.0,27.0,48.9,25.3,4.9,0.89,81
2026-01-29 10:00:00,30.2,67.0,30.6,49.6,22.2,4.8,0.95,90
2026-01-29 11:00:00,32.5,65.0,15.5,30.2,11.6,4.2,0.49,59
2026-01-29 12:00:00,32.0,62.0,17.3,38.4,14.3,4.6,0.55,61
2026-01-29 13:00:00,33.8,57.0,47.1,74.7,14.9,2.8,0.44,131
2026-01-29 14:00:00,36.7,50.0,76.0,122.3,16.1,5.4,0.5,159
2026-01-29 15:00:00,35.6,63.0,47.3,76.5,16.5,5.9,0.5,130
2026-01-29 16:00:00,36.6,61.0,13.8,55.9,12.8,6.0,0.6,51
2026-01-29 17:00:00,37.0,52.0,185.7,344.7,26.6,6.6,1.28,237
2026-01-29 18:00:00,31.9,60.0,34.5,95.2,34.1,3.3,1.05,99
2026-01-29 19:00:00,28.8,65.0,35.9,57.9,30.2,5.7,1.28,104
2026-01-29 20:00:00,28.4,71.0,111.6,171.7,28.0,1.9,1.26,176
2026-01-29 21:00:00,29.8,68.0,21.8,85.9,9.8,4.5,0.34,68
2026-01-29 22:00:00,25.2,77.0,25.3,54.2,10.0,5.9,0.36,494
2026-01-29 23:00:00,21.8,80.0,37.0,60.9,16.3,7.1,0.49,107
2026-01-30 00:00:00,20.8,73.0,11.9,25.6,12.1,7.2,0.44,51
2026-01-30 01:00:00,16.2,84.0,39.8,84.2,11.6,6.4,0.6,110
2026-01-30 02:00:00,16.9,91.0,13.7,32.4,9.1,8.1,0.4,53
2026-01-30 03:00:00,20.4,81.0,12.9,48.2,10.4,7.8,0.53,54
2026-01-30 04:00:00,17.9,94.0,57.0,148.3,13.2,5.4,0.63,152
2026-01-30 05:00:00,18.1,78.0,54.4,90.1,12.7,9.1,0.43,148
2026-01-30 06:00:00,19.4,83.0,11.8,81.6,11.3,7.3,0.45,62
2026-01-30 07:00:00,23.6,73.0,10.8,51.0,10.3,6.9,0.4,50
2026-01-30 08:00:00,26.2,66.0,95.8,159.6,27.2,5.9,0.99,172
2026-01-30 09:00:00,26.0,73.0,28.3,112.2,26.7,4.6,1.07,79
2026-01-30 10:00:00,28.4,62.0,28.7,76.2,24.8,6.5,1.1,86
2026-01-30 11:00:00,31.3,63.0,48.3,76.9,13.3,4.7,0.56,132
2026-01-30 12:00:00,34.2,58.0,14.2,30.0,15.0,4.1,0.51,56
2026-01-30 13:00:00,34.7,53.0,46.7,116.3,12.3,4.4,0.68,128
2026-01-30 14:00:00,31.9,55.0,18.8,30.1,9.8,5.9,0.67,66
2026-01-30 15:00:00,35.8,56.0,47.1,80.1,16.7,5.1,0.72,131
2026-01-30 16:00:00,36.1,61.0,19.4,38.4,14.7,5.5,0.53,62
2026-01-30 17:00:00,32.0,59.0,112.8,237.3,30.6,5.5,1.39,178
2026-01-30 18:00:00,30.6,62.0,31.2,61.8,27.4,5.4,1.12,90
2026-01-30 19:00:00,29.9,64.0,112.2,205.2,25.1,2.8,1.19,180
2026-01-30 20:00:00,32.7,61.0,184.5,361.0,29.0,6.9,1.36,235
2026-01-30 21:00:00,24.3,68.0,27.2,88.7,4.6,4.0,0.27,84
2026-01-30 22:00:00,26.7,71.0,8.9,77.5,8.3,5.2,0.25,58
2026-01-30 23:00:00,24.6,70.0,37.4,87.9,11.8,7.1,0.55,104
2026-01-31 00:00:00,21.5,84.0,45.0,73.1,14.1,7.9,0.4,119
2026-01-31 01:00:00,17.9,84.0,13.8,26.5,14.3,6.2,0.47,50
2026-01-31 02:00:00,17.6,84.0,14.3,28.9,15.4,10.6,0.53,59
2026-01-31 03:00:00,20.3,76.0,66.4,146.5,10.4,7.6,0.52,156
2026-01-31 04:00:00,20.4,75.0,41.5,91.1,14.3,5.9,0.6,115
2026-01-31 05:00:00,20.4,77.0,40.5,56.9,18.3,8.0,0.54,113
2026-01-31 06:00:00,25.7,66.0,66.6,97.9,15.3,9.3,0.54,155
2026-01-31 07:00:00,23.5,79.0,15.8,60.2,17.3,7.9,0.54,61
2026-01-31 08:00:00,27.1,65.0,12.4,59.8,9.2,4.6,0.3,51
2026-01-31 09:00:00,26.7,65.0,12.0,32.4,8.3,5.0,0.41,498
2026-01-31 10:00:00,27.4,77.0,18.9,38.0,15.7,5.4,0.61,63
2026-01-31 11:00:00,30.4,62.0,20.0,36.7,18.9,5.3,0.71,67
2026-01-31 12:00:00,32.6,62.0,18.0,35.7,15.6,5.8,0.67,64
2026-01-31 13:00:00,33.4,55.0,93.8,158.8,14.8,7.8,0.82,170
2026-01-31 14:00:00,35.7,53.0,93.7,131.4,20.4,4.1,0.68,174
2026-01-31 15:00:00,35.3,56.0,38.3,104.1,12.7,4.7,0.36,105
2026-01-31 16:00:00,34.6,62.0,27.5,52.7,13.1,4.6,0.37,85
2026-01-31 17:00:00,32.5,56.0,8.1,21.6,10.0,7.0,0.61,34
2026-01-31 18:00:00,34.9,58.0,22.2,69.1,19.6,4.7,0.77,71
2026-01-31 19:00:00,34.5,56.0,21.1,63.9,22.1,5.2,0.8,72
2026-01-31 20:00:00,32.0,52.0,70.6,118.3,18.9,4.1,0.66,159
2026-01-31 21:00:00,25.5,69.0,21.7,84.0,21.3,6.3,0.73,70
2026-01-31 22:00:00,26.7,67.0,40.0,61.0,9.8,4.4,0.4,111
2026-01-31 23:00:00,24.4,73.0,42.4,99.8,16.1,9.0,0.56,118
2026-02-01 00:00:00,23.2,78.0,74.0,159.2,7.9,8.6,0.74,161
2026-02-01 01:00:00,20.0,78.0,42.9,87.7,10.7,7.1,0.58,117
2026-02-01 02:00:00,22.3,82.0,14.1,30.1,15.1,8.6,0.51,54
2026-02-01 03:00:00,20.2,81.0,68.4,113.4,15.0,7.0,0.54,157
2026-02-01 04:00:00,18.0,77.0,42.9,111.1,15.5,4.8,0.62,119
2026-02-01 05:00:00,20.3,84.0,46.8,88.4,13.9,6.7,0.51,128
2026-02-01 06:00:00,24.4,62.0,16.4,36.8,16.1,8.9,0.65,59
2026-02-01 07:00:00,23.7,69.0,71.1,160.1,11.8,6.9,0.51,154
2026-02-01 08:00:00,25.7,62.0,14.9,35.5,10.2,3.9,0.31,56
2026-02-01 09:00:00,31.7,54.0,11.5,18.1,9.4,5.1,0.4,47
2026-02-01 10:00:00,30.6,62.0,19.2,40.3,13.1,3.3,0.61,64
2026-02-01 11:00:00,33.7,58.0,61.4,109.3,15.3,5.9,0.65,152
2026-02-01 12:00:00,32.6,60.0,20.1,47.8,17.2,4.6,0.68,69
2026-02-01 13:00:00,31.9,58.0,17.8,89.6,15.9,6.6,0.42,68
2026-02-01 14:00:00,,48.0,18.1,39.7,20.1,6.0,0.74,65
2026-02-01 15:00:00,37.0,51.0,8.6,23.9,8.1,4.8,0.41,35
2026-02-01 16:00:00,36.2,49.0,10.2,55.5,8.2,4.8,0.45,53
2026-02-01 17:00:00,31.7,59.0,28.5,44.2,10.4,4.8,0.45,83
2026-02-01 18:00:00,33.4,63.0,66.8,117.3,18.5,7.3,0.74,156
2026-02-01 19:00:00,32.9,60.0,70.3,165.1,21.0,4.4,0.64,159
2026-02-01 20:00:00,30.1,72.0,68.9,133.1,15.4,6.9,0.78,154
2026-02-01 21:00:00,26.0,62.0,67.1,115.0,19.4,4.1,0.77,156
2026-02-01 22:00:00,25.8,74.0,27.8,81.4,9.4,5.6,0.38,84
2026-02-01 23:00:00,24.1,71.0,13.4,31.1,11.7,7.0,0.59,52
2026-02-02 00:00:00,21.8,77.0,11.5,56.7,11.6,8.6,0.55,52
2026-02-02 01:00:00,21.3,79.0,56.3,125.1,11.8,8.2,0.43,155
2026-02-02 02:00:00,22.9,75.0,37.8,107.8,12.3,7.3,0.47,107
2026-02-02 03:00:00,16.7,89.0,,92.5,13.8,7.4,0.59,68
2026-02-02 04:00:00,18.4,82.0,61.3,84.7,11.3,7.6,0.4,151
2026-02-02 05:00:00,22.6,81.0,38.4,80.5,6.1,7.0,0.43,106
2026-02-02 06:00:00,22.2,74.0,15.2,29.9,10.5,8.1,0.43,56
2026-02-02 07:00:00,22.1,86.0,36.1,93.4,9.9,6.6,0.44,101
2026-02-02 08:00:00,26.0,61.0,98.1,144.5,23.4,4.8,1.0,172
2026-02-02 09:00:00,26.5,70.0,28.8,99.4,27.4,5.6,0.89,85
2026-02-02 10:00:00,34.2,62.0,95.7,222.5,25.2,4.9,0.96,174
2026-02-02 11:00:00,31.7,70.0,16.1,34.1,13.7,4.2,0.52,56
2026-02-02 12:00:00,32.0,69.0,51.2,109.8,12.1,5.5,0.66,137
2026-02-02 13:00:00,34.2,55.0,74.9,163.9,18.1,4.7,0.48,159
2026-02-02 14:00:00,35.8,56.0,21.4,51.0,13.7,5.6,0.66,72
2026-02-02 15:00:00,35.2,59.0,16.9,80.1,17.2,5.3,0.48,62
2026-02-02 16:00:00,35.5,47.0,48.8,112.6,15.8,6.0,0.5,135
2026-02-02 17:00:00,34.3,61.0,31.1,67.9,28.5,5.6,1.34,87
2026-02-02 18:00:00,34.6,53.0,31.9,54.0,22.9,5.7,1.02,91
2026-02-02 19:00:00,31.0,56.0,111.7,174.7,29.9,4.3,1.12,180
2026-02-02 20:00:00,28.6,66.0,112.9,211.9,25.6,7.4,1.26,182
2026-02-02 21:00:00,27.6,64.0,36.5,74.0,8.1,5.7,0.27,106
2026-02-02 22:00:00,24.1,68.0,21.2,32.9,10.1,4.7,0.17,68
2026-02-02 23:00:00,25.5,69.0,33.6,49.5,11.2,8.2,0.56,95
2026-02-03 00:00:00,20.2,86.0,39.2,131.1,11.9,7.6,0.55,108
2026-02-03 01:00:00,17.6,87.0,13.6,81.6,10.9,7.3,0.45,62
2026-02-03 02:00:00,,79.0,57.0,83.3,7.4,8.1,0.39,151
2026-02-03 03:00:00,14.9,90.0,12.7,34.8,13.5,7.7,0.43,47
2026-02-03 04:00:00,20.3,75.0,13.2,30.7,9.6,8.5,0.6,52
2026-02-03 05:00:00,18.8,82.0,17.6,36.9,12.4,8.1,0.47,60
2026-02-03 06:00:00,23.6,72.0,18.5,68.5,10.2,6.3,0.51,61
2026-02-03 07:00:00,21.8,67.0,12.2,20.3,13.2,7.6,0.54,53
2026-02-03 08:00:00,27.3,71.0,33.7,88.8,25.1,5.4,0.96,91
2026-02-03 09:00:00,28.7,72.0,152.4,271.8,23.3,5.0,0.88,200
2026-02-03 10:00:00,31.3,67.0,27.4,49.8,23.2,4.7,1.04,79
2026-02-03 11:00:00,30.1,65.0,19.6,71.2,13.1,3.8,0.41,66
2026-02-03 12:00:00,32.6,53.0,15.0,26.9,15.6,5.8,0.63,54
2026-02-03 13:00:00,34.7,62.0,18.4,80.6,15.4,5.4,0.52,65
2026-02-03 14:00:00,34.4,57.0,14.9,32.9,17.5,4.1,0.55,55
2026-02-03 15:00:00,36.3,49.0,18.1,82.4,13.8,5.2,0.6,57
2026-02-03 16:00:00,34.3,56.0,18.5,42.9,15.9,4.6,0.51,63
2026-02-03 17:00:00,33.7,59.0,110.4,206.7,31.2,5.7,1.03,179
2026-02-03 18:00:00,35.1,53.0,34.8,97.9,27.1,4.3,1.28,98
2026-02-03 19:00:00,30.1,67.0,33.5,60.5,28.1,5.2,1.24,94
2026-02-03 20:00:00,27.1,79.0,32.0,108.1,26.0,3.1,1.07,92
2026-02-03 21:00:00,29.5,58.0,23.0,53.1,7.7,5.9,0.43,75
2026-02-03 22:00:00,24.2,71.0,6.8,23.7,7.6,4.8,0.41,27
2026-02-03 23:00:00,21.5,70.0,12.9,26.9,11.6,9.1,0.56,54
2026-02-04 00:00:00,21.4,80.0,12.5,67.3,15.3,9.2,0.55,54
2026-02-04 01:00:00,22.2,81.0,14.2,27.8,10.5,7.3,0.61,54
2026-02-04 02:00:00,19.0,77.0,14.5,31.1,12.3,8.2,0.38,57
2026-02-04 03:00:00,18.9,76.0,12.1,65.5,12.3,7.6,0.61,497
2026-02-04 04:00:00,18.2,74.0,36.1,90.7,13.4,7.6,0.36,101
2026-02-04 05:00:00,20.9,79.0,33.7,113.0,13.4,7.5,0.43,98
2026-02-04 06:00:00,22.8,71.0,37.4,101.3,13.7,6.6,0.49,104
2026-02-04 07:00:00,24.9,76.0,17.0,34.4,14.6,8.3,0.4,62
2026-02-04 08:00:00,28.0,67.0,32.3,83.6,25.4,6.0,0.93,93
2026-02-04 09:00:00,28.3,64.0,29.2,93.7,25.2,7.8,1.02,87
2026-02-04 10:00:00,30.1,61.0,153.2,229.3,24.9,5.4,0.98,205
2026-02-04 11:00:00,31.9,65.0,18.1,35.7,14.9,3.4,0.52,62
2026-02-04 12:00:00,32.3,62.0,19.4,43.0,13.0,3.2,0.66,67
2026-02-04 13:00:00,35.3,54.0,17.0,62.5,15.8,6.1,0.54,61
2026-02-04 14:00:00,37.1,60.0,75.0,146.1,13.9,6.3,0.56,159
2026-02-04 15:00:00,39.2,42.0,75.7,151.5,12.8,5.3,0.53,160
2026-02-04 16:00:00,38.6,50.0,74.7,112.3,16.5,5.3,0.44,162
2026-02-04 17:00:00,30.6,58.0,37.2,58.3,30.7,6.0,1.07,106
2026-02-04 18:00:00,35.8,65.0,32.5,82.9,35.0,5.5,1.12,93
2026-02-04 19:00:00,30.9,63.0,182.6,350.4,31.3,3.5,1.21,232
2026-02-04 20:00:00,30.2,69.0,32.9,58.3,31.6,5.0,1.17,94
2026-02-04 21:00:00,28.8,63.0,7.5,17.8,11.2,5.1,0.37,30
2026-02-04 22:00:00,27.0,73.0,35.1,62.3,9.3,4.8,0.34,97
2026-02-04 23:00:00,23.1,76.0,37.6,69.4,9.5,8.9,0.45,107
2026-02-05 00:00:00,20.9,79.0,56.3,108.3,11.0,6.3,0.53,152
2026-02-05 01:00:00,20.9,82.0,10.1,29.0,8.1,7.9,0.36,42
2026-02-05 02:00:00,20.8,74.0,36.0,120.0,15.3,8.1,0.57,100
2026-02-05 03:00:00,18.9,78.0,56.8,118.8,11.9,9.8,0.49,151
2026-02-05 04:00:00,19.3,89.0,34.9,55.3,10.6,7.9,0.5,101
2026-02-05 05:00:00,18.4,77.0,14.6,86.8,10.0,8.3,0.49,63
2026-02-05 06:00:00,20.9,76.0,11.5,20.5,12.0,6.8,0.5,48
2026-02-05 07:00:00,23.5,72.0,57.3,111.3,15.3,8.5,0.42,156
2026-02-05 08:00:00,26.4,66.0,93.7,177.2,25.1,6.8,0.89,172
2026-02-05 09:00:00,29.0,72.0,28.6,94.4,24.8,5.1,0.97,88
2026-02-05 10:00:00,28.9,62.0,154.9,263.5,27.5,6.0,0.98,204
2026-02-05 11:00:00,30.4,64.0,13.4,31.1,11.3,5.3,0.55,57
2026-02-05 12:00:00,35.7,60.0,45.0,81.9,13.4,6.4,0.58,123
2026-02-05 13:00:00,35.0,59.0,14.6,27.7,16.5,6.0,0.53,54
2026-02-05 14:00:00,33.8,59.0,14.6,31.2,13.6,5.4,0.59,54
2026-02-05 15:00:00,35.5,61.0,48.0,100.7,12.8,5.3,0.68,133
2026-02-05 16:00:00,35.8,54.0,46.7,78.5,15.7,6.1,0.55,131
2026-02-05 17:00:00,34.7,65.0,34.1,97.4,26.1,5.4,1.0,96
2026-02-05 18:00:00,34.3,55.0,185.8,290.8,28.7,6.3,1.16,236
2026-02-05 19:00:00,31.1,69.0,187.3,279.6,24.2,4.5,1.12,233
2026-02-05 20:00:00,28.3,57.0,191.4,321.8,28.3,3.3,1.04,242
2026-02-05 21:00:00,27.7,67.0,7.9,44.0,8.5,5.2,0.45,38
2026-02-05 22:00:00,26.6,70.0,33.8,111.1,8.7,5.0,0.37,97
2026-02-05 23:00:00,24.4,74.0,12.6,81.5,12.6,9.4,0.36,63
2026-02-06 00:00:00,21.0,81.0,35.2,59.9,,8.0,0.53,98
2026-02-06 01:00:00,21.3,73.0,37.0,61.4,13.9,7.2,0.49,102
2026-02-06 02:00:00,20.9,74.0,56.2,144.6,6.4,10.3,0.45,149
2026-02-06 03:00:00,20.5,77.0,15.9,69.6,,6.8,0.44,61
2026-02-06 04:00:00,22.7,83.0,12.9,35.9,13.8,6.3,0.48,55
2026-02-06 05:00:00,21.2,81.0,37.3,71.9,11.9,7.7,0.49,106
2026-02-06 06:00:00,23.3,85.0,12.9,55.4,15.4,6.3,0.48,51
2026-02-06 07:00:00,23.3,72.0,34.9,78.2,13.2,8.2,0.42,97
2026-02-06 08:00:00,25.2,73.0,26.6,53.9,25.5,6.3,0.95,81
2026-02-06 09:00:00,29.4,64.0,28.9,78.4,24.5,5.9,1.0,82
2026-02-06 10:00:00,27.0,66.0,95.7,194.1,25.9,4.4,1.12,171
2026-02-06 11:00:00,35.1,49.0,15.5,26.0,21.4,5.9,0.55,55
2026-02-06 12:00:00,30.9,58.0,55.9,146.9,16.3,5.6,0.53,147
2026-02-06 13:00:00,34.1,58.0,15.0,32.0,13.1,6.0,0.47,59
2026-02-06 14:00:00,35.0,55.0,47.9,97.8,12.1,6.2,0.53,127
2026-02-06 15:00:00,32.7,70.0,16.2,29.7,13.3,3.3,0.58,64
2026-02-06 16:00:00,37.0,65.0,48.3,121.5,18.3,3.3,0.46,132
2026-02-06 17:00:00,37.2,54.0,32.3,50.2,27.2,7.9,1.18,92
2026-02-06 18:00:00,35.0,61.0,185.6,309.6,28.8,5.0,1.06,238
2026-02-06 19:00:00,29.3,73.0,113.5,199.0,28.7,5.0,1.16,180
2026-02-06 20:00:00,29.8,71.0,189.1,312.7,31.4,5.9,1.14,238
2026-02-06 21:00:00,29.9,65.0,23.0,46.2,8.2,5.5,0.41,76
2026-02-06 22:00:00,23.7,71.0,35.3,77.5,12.7,3.8,0.35,101
2026-02-06 23:00:00,22.4,75.0,14.6,61.1,13.1,8.0,0.61,56
2026-02-07 00:00:00,21.8,72.0,16.2,75.4,13.4,7.1,0.45,62
2026-02-07 01:00:00,18.9,86.0,43.2,72.2,16.7,8.0,0.49,117
2026-02-07 02:00:00,21.0,77.0,16.3,33.2,15.1,7.5,0.61,60
2026-02-07 03:00:00,20.4,81.0,42.9,86.3,16.1,5.2,0.7,115
2026-02-07 04:00:00,19.4,80.0,73.5,93.5,10.8,8.4,0.45,158
2026-02-07 05:00:00,20.2,81.0,42.9,65.2,14.6,7.6,0.6,117
2026-02-07 06:00:00,19.8,77.0,16.3,32.5,11.5,7.8,0.52,63
2026-02-07 07:00:00,23.9,68.0,13.8,30.5,13.8,6.7,0.59,59
2026-02-07 08:00:00,24.9,74.0,26.6,92.4,9.5,6.0,0.3,81
2026-02-07 09:00:00,25.8,72.0,11.6,27.7,10.7,4.1,0.47,47
2026-02-07 10:00:00,31.1,70.0,20.2,40.2,15.6,4.7,0.65,66
2026-02-07 11:00:00,33.2,47.0,61.9,161.5,16.4,5.2,0.83,151
2026-02-07 12:00:00,36.8,58.0,17.3,68.3,18.0,5.1,0.68,65
2026-02-07 13:00:00,34.0,62.0,,112.7,22.0,4.7,0.83,151
2026-02-07 14:00:00,33.8,57.0,20.5,43.1,18.3,6.1,0.68,71
2026-02-07 15:00:00,37.6,59.0,9.3,61.6,8.8,4.2,0.25,51
2026-02-07 16:00:00,35.4,57.0,9.8,26.9,8.8,6.9,0.48,40
2026-02-07 17:00:00,35.6,59.0,27.9,101.3,9.2,3.8,0.34,83
2026-02-07 18:00:00,33.9,68.0,19.7,32.7,19.7,5.2,0.64,67
2026-02-07 19:00:00,32.9,62.0,23.4,87.7,18.6,5.9,0.85,75
2026-02-07 20:00:00,26.7,70.0,68.2,125.7,21.2,5.4,0.75,159
2026-02-07 21:00:00,28.4,63.0,68.8,126.5,14.9,5.6,0.79,156
2026-02-07 22:00:00,23.7,77.0,39.7,64.5,6.1,5.0,0.44,110
2026-02-07 23:00:00,23.1,77.0,50.0,71.8,12.5,8.6,0.45,137
2026-02-08 00:00:00,21.9,73.0,45.5,107.8,14.2,6.9,0.34,128
2026-02-08 01:00:00,20.8,73.0,68.6,138.9,13.4,6.6,0.42,159
2026-02-08 02:00:00,21.5,85.0,15.7,35.9,12.5,6.4,0.49,57
2026-02-08 03:00:00,22.4,76.0,41.9,67.5,15.9,6.5,0.58,115
2026-02-08 04:00:00,22.9,71.0,41.6,76.0,15.1,8.4,0.51,115
2026-02-08 05:00:00,20.9,87.0,16.5,40.2,15.0,6.4,0.51,63
2026-02-08 06:00:00,22.6,76.0,19.2,65.1,14.7,6.2,0.46,68
2026-02-08 07:00:00,26.1,76.0,15.2,75.9,13.8,8.0,0.57,57
2026-02-08 08:00:00,,73.0,25.5,102.1,9.5,5.6,0.45,79
2026-02-08 09:00:00,24.9,73.0,10.4,73.0,10.8,5.4,0.43,59
2026-02-08 10:00:00,30.2,69.0,17.2,42.1,17.4,6.0,0.73,62
2026-02-08 11:00:00,33.1,61.0,58.2,124.8,17.4,5.6,0.79,150
2026-02-08 12:00:00,33.7,57.0,19.6,83.5,15.2,6.3,0.55,68
2026-02-08 13:00:00,36.4,55.0,55.9,105.9,16.1,5.1,0.7,147
2026-02-08 14:00:00,33.6,56.0,17.3,62.0,13.9,6.0,0.66,58
2026-02-08 15:00:00,39.4,53.0,26.3,39.8,5.9,4.9,0.46,82
2026-02-08 16:00:00,36.9,52.0,29.3,53.4,8.2,3.4,0.41,89
2026-02-08 17:00:00,37.2,63.0,38.2,117.7,9.0,6.8,0.33,109
2026-02-08 18:00:00,36.0,49.0,23.4,45.5,20.4,5.6,0.82,73
2026-02-08 19:00:00,30.5,67.0,26.7,55.6,20.8,4.5,0.61,81
2026-02-08 20:00:00,30.4,63.0,24.5,52.4,18.8,5.7,0.69,74
2026-02-08 21:00:00,29.5,70.0,68.5,113.7,17.7,5.2,0.81,159
2026-02-08 22:00:00,26.4,72.0,46.5,138.2,12.1,7.0,0.46,125
2026-02-08 23:00:00,25.7,77.0,18.6,36.1,12.6,7.0,0.5,66
2026-02-09 00:00:00,23.7,74.0,16.6,73.3,8.9,7.6,0.49,57
2026-02-09 01:00:00,20.8,83.0,15.8,72.7,15.7,6.8,0.35,55
2026-02-09 02:00:00,20.3,,35.7,69.6,13.6,9.0,0.46,99
2026-02-09 03:00:00,20.6,73.0,36.9,77.9,8.5,7.3,0.52,103
2026-02-09 04:00:00,20.1,73.0,12.6,28.0,15.1,7.8,0.57,53
2026-02-09 05:00:00,21.8,75.0,58.4,85.8,11.4,8.1,0.41,149
2026-02-09 06:00:00,20.9,88.0,36.6,71.1,13.4,6.9,0.44,104
2026-02-09 07:00:00,23.0,70.0,34.5,106.8,10.2,6.8,0.46,98
2026-02-09 08:00:00,26.0,73.0,29.9,55.2,28.3,5.2,0.98,88
2026-02-09 09:00:00,27.0,67.0,26.5,48.3,24.3,5.4,1.0,79
2026-02-09 10:00:00,31.3,62.0,155.5,232.2,27.7,5.3,1.05,203
2026-02-09 11:00:00,32.9,57.0,13.7,68.0,14.2,5.4,0.61,58
2026-02-09 12:00:00,34.3,52.0,16.5,35.1,14.1,4.8,0.49,59
2026-02-09 13:00:00,36.6,53.0,76.0,102.4,15.9,3.7,0.55,162
2026-02-09 14:00:00,36.8,62.0,51.4,79.8,13.8,4.6,0.71,141
2026-02-09 15:00:00,35.3,61.0,15.8,66.8,13.2,4.6,0.71,58
2026-02-09 16:00:00,38.4,56.0,15.0,76.6,14.6,5.1,0.58,62
2026-02-09 17:00:00,33.7,65.0,34.3,100.4,30.0,3.3,1.15,95
2026-02-09 18:00:00,33.7,64.0,182.7,305.8,29.7,4.3,1.14,231
2026-02-09 19:00:00,32.1,60.0,32.0,105.0,29.4,6.8,1.08,94
2026-02-09 20:00:00,30.5,67.0,183.3,258.7,28.5,3.8,1.15,233
2026-02-09 21:00:00,28.4,74.0,22.2,52.5,9.4,5.5,0.39,68
2026-02-09 22:00:00,25.8,63.0,8.8,65.0,8.9,4.9,0.37,56
2026-02-09 23:00:00,24.3,72.0,11.5,77.4,11.6,7.5,0.36,64
2026-02-10 00:00:00,22.5,76.0,11.4,67.2,13.3,9.4,0.43,57
2026-02-10 01:00:00,19.6,75.0,59.5,118.0,16.1,9.1,0.45,150
2026-02-10 02:00:00,19.0,73.0,37.5,63.0,11.9,7.8,0.6,104
2026-02-10 03:00:00,20.4,71.0,55.9,105.9,9.7,8.9,0.58,151
2026-02-10 04:00:00,18.7,75.0,15.3,35.9,12.6,6.2,0.6,58
2026-02-10 05:00:00,20.3,81.0,14.7,25.2,15.1,8.0,0.63,57
2026-02-10 06:00:00,24.3,71.0,65.1,151.2,12.3,7.8,0.46,150
2026-02-10 07:00:00,22.8,77.0,54.0,110.3,13.1,6.8,0.53,148
2026-02-10 08:00:00,28.1,77.0,154.2,275.8,25.2,5.8,0.97,207
2026-02-10 09:00:00,27.9,63.0,94.5,146.8,24.5,4.7,0.96,171
2026-02-10 10:00:00,31.4,64.0,94.4,171.7,25.1,6.1,1.11,169
2026-02-10 11:00:00,35.0,55.0,82.0,122.5,15.1,5.5,0.5,165
2026-02-10 12:00:00,35.0,51.0,15.2,68.7,17.0,6.0,0.57,56
2026-02-10 13:00:00,34.3,55.0,18.4,82.3,11.2,5.6,0.58,68
